,Price,Sqtft,Location,NoofBedrooms,SwimmingPool,JoggingTrack,RainWaterHarvesting,CarParking
533,6636000,1021,Kolathur,2,0,1,1,0
534,6461000,994,Kolathur,2,0,1,1,0
535,6565000,1010,Kolathur,2,0,1,1,0
536,8222000,1265,Kolathur,3,0,1,1,0
537,6948000,1069,Kolathur,2,0,1,1,0
538,6259000,963,Kolathur,2,0,1,1,0
539,3229000,897,tambaram west,2,0,0,0,0
540,4000000,900,Thirumullaivoyal,2,0,0,0,0
541,8222000,1265,Korattur,3,0,0,0,0
542,6389000,983,Korattur,2,0,0,0,0
543,6396000,984,Korattur,2,0,0,0,0
544,6948000,1069,Korattur,2,0,0,0,0
545,9158000,1409,Korattur,3,0,0,0,0
546,6396000,984,Korattur,2,0,0,0,0
547,6389000,983,Korattur,2,0,0,0,0
548,9548000,1469,Korattur,3,0,0,0,0
549,6389000,983,Korattur,2,0,0,0,0
550,6396000,984,Korattur,2,0,0,0,0
551,9548000,1469,Korattur,3,0,0,0,0
552,6565000,1010,Korattur,2,0,0,0,0
553,9158000,1409,Korattur,3,0,0,0,0
554,6259000,963,Korattur,2,0,0,0,0
555,6636000,1021,Korattur,2,0,0,0,0
556,6461000,994,Korattur,2,0,0,0,0
557,9158000,1409,Korattur,3,0,0,0,0
558,9548000,1469,Korattur,3,0,0,0,0
559,8222000,1265,Korattur,3,0,0,0,0
560,9158000,1409,Korattur,3,0,0,0,0
561,9548000,1469,Korattur,3,0,0,0,0
562,8222000,1265,Korattur,3,0,0,0,0
563,7052000,1085,Velachery,2,0,1,1,0
564,4000000,600,Iyappanthangal,1,1,1,1,1
565,8353000,1971,Singaperumal Koil,3,1,1,1,1
566,7252000,1595,Singaperumal Koil,3,1,1,1,1
567,11399999,1827,Thoraipakkam OMR,4,0,1,0,0
568,8037000,1286,Thoraipakkam OMR,2,0,1,0,0
569,8881000,1421,Thoraipakkam OMR,2,0,1,0,0
570,9956000,1593,Thoraipakkam OMR,3,0,1,0,0
571,9550000,1528,Thoraipakkam OMR,3,0,1,0,0
572,9387000,1951,Sholinganallur,4,0,0,0,0
573,9400000,1951,Sholinganallur,4,0,0,0,0
574,6500000,1191,Ayapakkam,3,0,0,0,0
575,3581000,591,Perambur,1,1,0,0,1
576,7150000,1180,Perambur,3,1,0,0,1
577,5793000,956,Perambur,2,1,0,0,1
578,3981000,657,Perambur,2,1,0,0,1
579,3581000,591,Perambur,1,1,0,0,1
580,7150000,1180,Perambur,3,1,0,0,1
581,5793000,956,Perambur,2,1,0,0,1
582,3981000,657,Perambur,2,1,0,0,1
583,4165000,1225,Singaperumal Koil,3,1,1,1,1
584,4165000,1225,Singaperumal Koil,3,1,1,1,1
585,3321000,977,Singaperumal Koil,2,1,1,1,1
586,3321000,977,Singaperumal Koil,2,1,1,1,1
587,6948999,900,Chromepet,2,0,0,1,1
588,6912000,895,Chromepet,2,0,0,1,1
589,6765000,875,Chromepet,2,0,0,1,1
590,4939000,932,Sholinganallur,2,0,0,1,0
591,10800000,1671,Thoraipakkam OMR,3,0,0,0,0
592,8494000,1286,Thoraipakkam OMR,2,0,0,0,0
593,10100000,1528,Thoraipakkam OMR,3,0,0,0,0
594,6845000,875,Tambaram Sanatoruim,2,0,0,0,0
595,2724000,645,Avadi,2,1,1,1,0
596,4599000,1278,Kelambakkam,2,1,1,1,0
597,6136000,1705,Kelambakkam,3,1,1,1,0
598,4394000,1221,Kelambakkam,2,1,1,1,0
599,5708000,1586,Kelambakkam,3,1,1,1,0
600,6201000,1723,Kelambakkam,3,1,1,1,0
601,5502000,1529,Kelambakkam,3,1,1,1,0
602,4451000,1237,Kelambakkam,2,1,1,1,0
603,5995000,1666,Kelambakkam,3,1,1,1,0
604,9662000,1546,Thoraipakkam OMR,3,0,1,0,0
605,9075000,1452,Thoraipakkam OMR,2,0,1,0,0
606,9687000,1550,Thoraipakkam OMR,3,0,1,0,0
607,9500000,1444,Madipakkam,3,1,1,0,0
608,9500000,1444,Madipakkam,3,1,1,0,0
609,10100000,1541,Madipakkam,3,1,1,0,0
610,10100000,1541,Madipakkam,3,1,1,0,0
611,9200000,1395,Madipakkam,3,1,1,0,0
612,9200000,1395,Madipakkam,3,1,1,0,0
613,47500000,2500,Chetpet,3,1,0,0,0
614,21000000,1500,Chetpet,3,1,0,0,0
615,29400000,2102,Kilpauk,3,0,0,0,0
616,22000000,2062,Anna Nagar,3,1,1,1,1
617,33600000,2458,Chetpet,3,0,0,0,0
618,22000000,2062,Anna Nagar,3,1,1,1,1
619,28500000,2042,Kilpauk,3,0,0,0,0
620,21000000,2062,Anna Nagar,3,1,1,1,1
621,15500000,1555,Anna Nagar,2,1,1,1,1
622,6400000,1191,Ayapakkam,3,0,0,0,0
623,37500000,2500,Raja Annamalai Puram,3,1,1,0,0
624,65000000,3150,Raja Annamalai Puram,4,0,0,0,0
625,65000000,3150,Raja Annamalai Puram,4,0,0,0,0
626,2979000,540,tambaram west,1,0,0,0,0
627,2950000,525,tambaram west,1,0,0,0,0
628,28000000,1970,Egmore,3,1,0,0,0
629,3011000,550,tambaram west,1,0,0,0,0
630,7500000,975,tambaram west,2,0,0,0,0
631,45000000,3405,Kilpauk,4,1,0,0,0
632,54900000,3050,Alwarpet,3,0,0,0,0
633,55599999,2781,Raja Annamalai Puram,4,1,0,0,0
634,46900000,2348,Raja Annamalai Puram,3,1,0,0,0
635,32500000,2316,Alwarpet,3,0,0,0,0
636,4063000,945,Porur,2,0,0,0,0
637,3365000,765,Porur,1,0,0,0,0
638,3289000,765,Porur,1,0,0,0,0
639,3117000,725,Porur,1,0,0,0,0
640,59000000,2902,Nungambakkam,3,0,0,0,1
641,59000000,2902,Nungambakkam,3,0,0,0,1
642,7200000,1330,Ayapakkam,3,0,0,0,0
643,6400000,1183,Ayapakkam,3,0,0,0,0
644,6600000,697,Ayapakkam,3,0,0,0,0
645,3931000,740,Periyapanicheri,2,0,0,0,0
646,4730000,900,Periyapanicheri,2,0,0,0,0
647,5529000,1060,Periyapanicheri,3,0,0,0,0
648,3732000,700,Periyapanicheri,2,0,0,0,0
649,4033000,760,Periyapanicheri,2,0,0,0,0
650,3931000,740,Periyapanicheri,2,0,0,0,0
651,2535000,500,Kolapakkam,1,0,0,0,0
652,3264000,600,Kolapakkam,1,0,0,0,0
653,3347000,640,Kolapakkam,1,0,0,0,0
654,3972999,720,Kolapakkam,2,0,0,0,0
655,2982000,590,Kolapakkam,2,0,0,0,0
656,3869000,700,Kolapakkam,2,0,0,0,0
657,2535000,500,Kolapakkam,1,0,0,0,0
658,5862000,1090,Kolapakkam,2,0,0,0,0
659,2982000,590,Kolapakkam,2,0,0,0,0
660,3732000,700,Periyapanicheri,2,0,0,0,0
661,4033000,760,Periyapanicheri,2,0,0,0,0
662,3931000,740,Periyapanicheri,2,0,0,0,0
663,3264000,600,Kolapakkam,1,0,0,0,0
664,7367000,1198,Perungudi,2,0,0,1,1
665,24200000,1938,Thiruvanmiyur,3,1,1,1,1
666,6589000,1100,Thoraipakkam OMR,2,1,0,0,0
667,56100000,2610,Raja Annamalai Puram,3,1,0,0,1
668,52600000,2450,Raja Annamalai Puram,3,1,0,0,1
669,75700000,3225,Raja Annamalai Puram,4,1,0,0,1
670,48400000,2255,Raja Annamalai Puram,3,1,0,0,1
671,104700000,3810,Raja Annamalai Puram,4,1,0,0,1
672,51600000,2400,Raja Annamalai Puram,3,1,0,0,1
673,47300000,2200,Raja Annamalai Puram,3,1,0,0,1
674,8792000,1307,Karapakkam,3,1,1,1,1
675,8836000,1314,Karapakkam,3,1,1,1,1
676,6995999,1027,Karapakkam,2,1,1,1,1
677,9119000,1358,Karapakkam,3,1,1,1,1
678,6977000,1024,Karapakkam,2,1,1,1,1
679,19000000,2686,Karapakkam,4,1,1,1,1
680,10400000,1561,Karapakkam,3,1,1,1,1
681,8721000,1296,Karapakkam,3,1,1,1,1
682,10400000,1566,Karapakkam,3,1,1,1,1
683,13200000,1829,Karapakkam,3,1,1,1,1
684,10400000,1564,Karapakkam,3,1,1,1,1
685,9055000,1348,Karapakkam,3,1,1,1,1
686,13799999,1944,Karapakkam,3,1,1,1,1
687,18600000,2630,Karapakkam,4,1,1,1,1
688,18500000,2616,Karapakkam,4,1,1,1,1
689,10600000,1599,Karapakkam,3,1,1,1,1
690,7213000,1173,Perungudi,2,0,0,1,1
691,9741000,1584,Perungudi,3,0,0,1,1
692,24600000,1970,Thiruvanmiyur,3,1,1,1,1
693,23300000,1871,Thiruvanmiyur,3,1,1,1,1
694,17800000,1431,Thiruvanmiyur,2,1,1,1,1
695,22799999,1831,Thiruvanmiyur,3,1,1,1,1
696,25299999,2394,Vadapalani,4,1,0,1,0
697,16000000,1517,Vadapalani,3,1,0,1,0
698,16000000,1516,Vadapalani,3,1,0,1,0
699,17800000,1685,Vadapalani,3,1,0,1,0
700,20700000,1954,Vadapalani,3,1,0,1,0
701,20000000,1888,Vadapalani,3,1,0,1,0
702,17900000,1695,Vadapalani,3,1,0,1,0
703,15800000,1496,Vadapalani,3,1,0,1,0
704,20000000,1891,Vadapalani,3,1,0,1,0
705,15800000,1495,Vadapalani,3,1,0,1,0
706,15600000,1474,Vadapalani,3,1,0,1,0
707,17000000,1611,Vadapalani,3,1,0,1,0
708,17000000,1610,Vadapalani,3,1,0,1,0
709,20299999,1923,Vadapalani,3,1,0,1,0
710,20400000,1925,Vadapalani,3,1,0,1,0
711,24900000,2350,Vadapalani,4,1,0,1,0
712,3202000,915,West Tambaram,2,0,0,1,1
713,3202000,915,West Tambaram,2,0,0,1,1
714,3202000,915,West Tambaram,2,0,0,1,1
715,8900000,1018,Alandur,2,1,0,0,0
716,5400000,913,Kovur,2,1,1,1,1
717,5100000,994,Kelambakkam,2,1,0,0,0
718,6500000,734,Thoraipakkam OMR,2,1,0,0,1
719,3202000,915,West Tambaram,2,0,0,1,1
720,3377000,965,Selaiyur,2,0,0,1,0
721,3885000,1110,West Tambaram,2,0,0,1,1
722,4000000,1062,Vandalur,2,0,0,0,0
723,4000000,1062,Vandalur,2,0,0,0,0
724,4000000,1062,Vandalur,2,0,0,0,0
725,4000000,1062,Vandalur,2,0,0,0,0
726,4000000,1062,Vandalur,2,0,0,0,0
727,4000000,1062,Vandalur,2,0,0,0,0
728,4000000,1062,Vandalur,2,0,0,0,0
729,3322000,852,Pozhichalur,2,0,0,0,1
730,3065000,786,Pozhichalur,2,0,0,0,1
731,2808000,720,Pozhichalur,2,0,0,0,1
732,3276000,840,Pozhichalur,2,0,0,0,1
733,2909000,746,Pozhichalur,2,0,0,0,1
734,3049000,782,Pozhichalur,2,0,0,0,1
735,2858000,733,Pozhichalur,2,0,0,0,1
736,8216000,1565,Kolathur,2,1,1,1,1
737,6704000,1277,Kolathur,2,1,1,1,1
738,9276000,1767,Kolathur,3,1,1,1,1
739,10100000,1938,Kolathur,3,1,1,1,1
740,13700000,2627,Kolathur,3,1,1,1,1
741,16900000,3234,Kolathur,3,1,1,1,1
742,10600000,2020,Kolathur,3,1,1,1,1
743,7113000,1355,Kolathur,2,1,1,1,1
744,8604000,1639,Kolathur,2,1,1,1,1
745,9759000,1859,Kolathur,3,1,1,1,1
746,9229000,1758,Kolathur,3,1,1,1,1
747,12100000,1506,Madipakkam,3,0,1,0,1
748,11600000,1444,Madipakkam,3,0,1,0,1
749,10200000,1282,Madipakkam,3,0,1,0,1
750,9742000,1215,Madipakkam,2,0,1,0,1
751,11700000,1464,Madipakkam,3,0,1,0,1
752,7867000,965,Madipakkam,2,0,1,0,1
753,8767000,1100,Madipakkam,2,0,1,0,1
754,8589000,1068,Madipakkam,2,0,1,0,1
755,30000000,1975,Adyar,3,1,0,0,0
756,30000000,1975,Thiruvanmiyur,3,1,0,0,0
757,6500000,1024,Maduravoyal,2,1,0,0,0
758,4000000,592,Vanagaram,1,1,0,0,0
759,9000000,1076,Pallavaram,2,1,0,1,0
760,4000000,1062,Peerakankaranai,2,0,0,0,0
761,4000000,1060,Vandalur,2,0,0,0,0
762,7500000,1276,Madhavaram,2,1,0,0,0
763,6396000,984,Kolathur,2,0,1,1,0
764,6389000,983,Kolathur,2,0,1,1,0
765,6389000,983,Anna Nagar,2,0,0,0,0
766,6831000,1051,Anna Nagar,2,0,0,0,0
767,6461000,994,Kolathur,2,0,1,1,0
768,6636000,1021,Anna Nagar,2,0,0,0,0
769,6259000,963,Anna Nagar,2,0,0,0,0
770,6389000,983,Anna Nagar,2,0,0,0,0
771,6565000,1010,Anna Nagar,2,0,0,0,0
772,6948000,1069,Korattur,2,0,0,0,0
773,6461000,994,Kolathur,2,0,1,1,0
774,6396000,984,Kolathur,2,0,1,1,0
775,6636000,1021,Anna Nagar,2,0,0,0,0
776,6461000,994,Korattur,2,0,0,0,0
777,6389000,983,Kolathur,2,0,1,1,0
778,7569000,1321,Korattur,2,1,0,1,0
779,2725000,639,Avadi,2,1,0,0,0
780,2725000,645,Avadi,2,1,0,0,0
781,3500000,750,Sunnambu Kolathur S Kolathur,2,0,0,0,0
782,6600000,1002,Gowrivakkam,2,1,1,1,0
783,7600000,984,Thoraipakkam,2,1,0,0,0
784,5978000,1128,Manikandan Nagar,3,0,0,0,0
785,5900000,1123,Ullagaram,3,0,0,0,0
786,4600000,880,Kovilambakkam,2,0,0,0,0
787,5700000,1080,Kovilambakkam,3,0,0,0,0
788,5700000,1080,Kovilambakkam,3,0,0,0,0
789,4200000,809,Kovilambakkam,2,0,0,0,0
790,5861000,1058,Ullagaram,3,0,0,0,0
791,6138000,1116,Ullagaram,3,0,0,0,0
792,6476000,1222,Ullagaram,3,0,0,0,0
793,3743000,871,Poonamallee,2,0,0,0,0
794,2850000,750,Mudichur,1,0,0,0,0
795,3173000,835,Thiruverkadu,2,0,0,0,0
796,3743000,871,Poonamallee,2,0,0,0,0
797,4708000,984,Kattupakkam,2,0,0,0,0
798,3094000,884,Thirumazhisai,2,0,0,0,0
799,3956000,920,Poonamallee,2,0,0,0,0
800,2880000,600,Kattupakkam,1,0,0,0,0
801,3743000,871,Poonamallee,2,0,0,0,0
802,3956000,920,Poonamallee,2,0,0,0,0
803,2743000,638,Poonamallee,1,0,0,0,0
804,3363000,885,Avadi,2,0,0,0,0
805,2471000,706,Thirumazhisai,2,0,0,0,0
806,2850000,750,Mudichur,1,0,0,0,0
807,3173000,835,Thiruverkadu,2,0,0,0,0
808,3195000,841,Avadi,2,0,0,0,0
809,3956000,920,Poonamallee,2,0,0,0,0
810,4988000,1160,Poonamallee,2,0,0,0,0
811,2089999,550,Mudichur,1,0,0,0,0
812,3250000,805,Ullagaram,2,0,0,0,0
813,3300000,809,Ullagaram,2,0,0,0,0
814,8214000,1439,Korattur,3,1,0,1,0
815,3893000,614,Korattur,2,1,0,1,0
816,10700000,1909,Korattur,4,1,0,1,0
817,6434000,1092,Manapakkam,3,0,0,0,0
818,4623000,797,Manapakkam,2,0,0,0,0
819,4513000,778,Manapakkam,2,0,0,0,0
820,4733000,816,Manapakkam,2,0,0,0,0
821,4733000,816,Manapakkam,2,0,0,0,0
822,4733000,816,Manapakkam,2,0,0,0,0
823,4513000,778,Manapakkam,2,0,0,0,0
824,3422999,835,Kattankulathur,2,0,0,0,0
825,3461000,845,Kattankulathur,2,0,0,0,0
826,5063000,1220,Kattankulathur,3,0,0,0,0
827,3461000,845,Kattankulathur,2,0,0,0,0
828,6500000,1159,Vanagaram,2,1,0,0,0
829,6500000,1159,Mogappair,2,1,0,0,0
830,6500000,1131,Ayanambakkam,2,1,1,0,0
831,4011999,1056,Kundrathur,3,0,0,0,0
832,5647000,1255,Kolapakkam,3,0,0,0,0
833,4545000,1010,Porur,2,0,0,0,0
834,3879000,862,Kolapakkam,2,0,0,0,0
835,3879000,862,Kolapakkam,2,0,0,0,0
836,2416000,636,Kundrathur,2,0,0,0,0
837,2250000,411,Medavakkam,1,1,1,0,0
838,2584000,472,Medavakkam,1,1,1,0,0
839,3934000,622,Korattur,2,1,0,1,0
840,9643000,1691,Korattur,3,1,0,1,0
841,6618000,1138,Korattur,2,1,0,1,0
842,9861000,1569,Karapakkam,3,1,1,0,1
843,7530000,1208,Karapakkam,2,1,1,0,1
844,8161000,1316,Karapakkam,2,1,1,0,1
845,10000000,1647,Karapakkam,3,1,1,0,1
846,7652000,1229,Karapakkam,2,1,1,0,1
847,9925000,1618,Karapakkam,3,1,1,0,1
848,7641000,1227,Karapakkam,2,1,1,0,1
849,7997000,1288,Karapakkam,2,1,1,0,1
850,8079000,1302,Karapakkam,2,1,1,0,1
851,7483000,1200,Karapakkam,2,1,1,0,1
852,7664000,1231,Karapakkam,2,1,1,0,1
853,7658000,1230,Karapakkam,2,1,1,0,1
854,8079000,1302,Karapakkam,2,1,1,0,1
855,4000000,738,Medavakkam,2,1,1,0,0
856,2890000,528,Medavakkam,1,1,1,0,0
857,2075000,379,Medavakkam,1,1,1,0,0
858,7700000,1414,Medavakkam,3,1,1,0,0
859,5256000,960,Medavakkam,2,1,1,0,0
860,4790000,875,Medavakkam,2,1,1,0,0
861,7800000,1428,Medavakkam,3,1,1,0,0
862,4188000,765,Medavakkam,2,1,1,0,0
863,4000000,748,Medavakkam,2,1,1,0,0
864,12500000,1500,Thoraipakkam OMR,3,1,1,1,1
865,9086000,1298,Velachery,3,0,0,0,0
866,8043000,1149,Velachery,3,0,0,0,0
867,8043000,1149,Velachery,3,0,0,0,0
868,7476000,1068,Velachery,2,0,0,0,0
869,7476000,1068,Velachery,2,0,0,0,0
870,6593000,899,Velachery,2,0,0,0,0
871,4519000,1078,Sithalapakkam,3,0,0,0,0
872,3810000,905,Sithalapakkam,2,0,0,0,0
873,3615999,882,Sithalapakkam,2,0,0,0,0
874,3277000,775,Sithalapakkam,2,0,0,0,0
875,5244000,1201,Medavakkam,3,0,0,0,0
876,4563000,1039,Medavakkam,2,0,0,0,0
877,4278000,971,Medavakkam,2,0,0,0,0
878,3875000,899,Medavakkam,2,0,0,0,0
879,3479999,781,Vengaivasal,2,0,0,0,0
880,15400000,1100,Thiruvanmiyur,3,0,0,0,0
881,7342000,1266,Kilkattalai,3,0,0,0,0
882,5800000,1000,Kilkattalai,2,0,0,0,0
883,5689000,981,Kilkattalai,2,0,0,0,0
884,5870000,1223,Nanmangalam,3,0,0,0,0
885,5140000,1071,Nanmangalam,3,0,0,0,0
886,4784000,955,Nanmangalam,2,0,0,0,0
887,4520000,900,Nanmangalam,2,0,0,0,0
888,4084000,851,Nanmangalam,2,0,0,0,0
889,2273000,530,Nanmangalam,1,0,0,0,0
890,9086000,1298,Velachery,3,0,0,0,0
891,8043000,1149,Velachery,3,0,0,0,0
892,8043000,1149,Velachery,3,0,0,0,0
893,7476000,1068,Velachery,2,0,0,0,0
894,7476000,1068,Velachery,2,0,0,0,0
895,6593000,899,Velachery,2,0,0,0,0
896,4519000,1078,Sithalapakkam,3,0,0,0,0
897,3810000,905,Sithalapakkam,2,0,0,0,0
898,3615999,882,Sithalapakkam,2,0,0,0,0
899,3277000,775,Sithalapakkam,2,0,0,0,0
900,5244000,1201,Medavakkam,3,0,0,0,0
901,4563000,1039,Medavakkam,2,0,0,0,0
902,4278000,971,Medavakkam,2,0,0,0,0
903,3875000,899,Medavakkam,2,0,0,0,0
904,3479999,781,Vengaivasal,2,0,0,0,0
905,7450000,1300,Medavakkam,3,0,0,0,0
906,7130000,1260,Medavakkam,3,0,0,0,0
907,6088000,1107,Medavakkam,3,0,0,0,0
908,5200000,1200,Selaiyur,3,0,0,0,0
909,4000000,954,Selaiyur,2,0,0,0,0
910,4500000,954,Madambakkam,2,0,0,0,0
911,5000000,954,Selaiyur,2,0,0,0,0
912,6336000,1320,Annanagar,3,0,0,0,0
913,6336000,1320,Chengalpattu,3,0,0,0,0
914,5380000,1135,Medavakkam,3,0,0,0,0
915,2428000,495,Medavakkam,1,0,0,0,0
916,4628000,960,Medavakkam,2,0,0,0,0
917,4069000,830,Medavakkam,2,0,0,0,0
918,3789000,765,Medavakkam,2,0,0,0,0
919,5090000,1020,Pallikaranai,2,0,0,0,0
920,4955000,990,Pallikaranai,2,0,0,0,0
921,6395000,1310,Pallikaranai,3,0,0,0,0
922,6530000,1340,Pallikaranai,3,0,0,0,0
923,5150000,952,Sunnambu Kolathur S Kolathur,2,0,0,0,0
924,6804000,1270,Sunnambu Kolathur S Kolathur,3,0,0,0,0
925,7116000,1330,Sunnambu Kolathur S Kolathur,3,0,0,0,0
926,6700000,1250,Sunnambu Kolathur S Kolathur,3,0,0,0,0
927,6010000,1020,Madipakkam,2,0,0,0,0
928,5525000,950,Madipakkam,2,0,0,0,0
929,5340000,880,Madipakkam,2,0,0,0,0
930,5348000,990,Sunnambu Kolathur S Kolathur,2,0,0,0,0
931,5348000,990,Sunnambu Kolathur S Kolathur,2,0,0,0,0
932,4984000,920,Sunnambu Kolathur S Kolathur,2,0,0,0,0
933,5244000,970,Sunnambu Kolathur S Kolathur,2,0,0,0,0
934,4836000,945,Medavakkam,2,0,0,0,0
935,5126000,1068,Medavakkam,2,0,0,0,0
936,9198000,1260,Velachery,3,0,0,0,0
937,4172000,843,tambaram west,2,0,0,0,0
938,4613000,932,tambaram west,2,0,0,0,0
939,4950000,1000,tambaram west,2,0,0,0,0
940,6010000,1020,Madipakkam,2,0,0,0,0
941,5525000,950,Madipakkam,2,0,0,0,0
942,5340000,880,Madipakkam,2,0,0,0,0
943,9198000,1260,Velachery,3,0,0,0,0
944,4172000,843,tambaram west,2,0,0,0,0
945,4613000,932,tambaram west,2,0,0,0,0
946,4950000,1000,tambaram west,2,0,0,0,0
947,5445000,1100,tambaram west,3,0,0,0,0
948,4174000,859,Selaiyur,2,0,0,0,0
949,4689000,965,Selaiyur,2,0,0,0,0
950,6076000,1266,Rajakilpakkam,3,0,0,0,0
951,5130000,950,Kilkattalai,2,0,0,0,0
952,4860000,900,Kilkattalai,2,0,0,0,0
953,4257000,860,Pallikaranai,2,0,0,0,0
954,4356000,880,Pallikaranai,2,0,0,0,0
955,4488000,1020,Kovilambakkam,2,0,0,0,0
956,5544000,1260,Kovilambakkam,3,0,0,0,0
957,5022000,930,Kilkattalai,2,0,0,0,0
958,4070000,925,Kovilambakkam,2,0,0,0,0
959,3828000,870,Kovilambakkam,2,0,0,0,0
960,3953000,869,Selaiyur,2,0,0,0,0
961,4718000,983,Sembakkam,2,0,0,0,0
962,5116000,1066,Rajakilpakkam,2,0,0,0,0
963,4140000,900,Madambakkam,2,0,0,0,0
964,4176000,870,Sembakkam,2,0,0,0,0
965,4290000,975,Kovilambakkam,2,0,0,0,0
966,3889000,884,Kovilambakkam,2,0,0,0,0
967,7130000,1150,Pallikaranai,3,0,0,0,0
968,4800000,975,Selaiyur,2,0,0,0,0
969,4800000,975,Selaiyur,2,0,0,0,0
970,4400000,879,Selaiyur,2,0,0,0,0
971,3367000,732,Medavakkam,2,0,0,0,0
972,4300000,884,Madipakkam,2,0,0,1,1
973,3220000,700,Medavakkam,2,0,0,0,0
974,5921000,1048,Chromepet,3,0,0,0,0
975,5460000,1200,Sembakkam,3,0,0,0,0
976,4299000,945,Chromepet,2,0,0,0,0
977,5460000,1200,Chromepet,3,0,0,0,0
978,4472000,983,Sembakkam,2,0,0,0,0
979,4850000,1066,Sembakkam,3,0,0,0,0
980,5181000,942,Chromepet,2,0,0,0,0
981,4372000,795,Chromepet,2,0,0,0,0
982,4086999,865,Sembakkam,2,0,0,0,0
983,6033000,1277,Madambakkam,3,0,0,0,0
984,5036000,1066,Madambakkam,2,0,0,0,0
985,4928000,896,Chromepet,2,0,0,0,0
986,3800000,800,Selaiyur,2,0,0,0,0
987,4678000,985,Selaiyur,2,0,0,0,0
988,6963000,1266,Chromepet,3,0,0,0,0
989,5197000,1100,Sembakkam,3,0,0,0,0
990,6050000,1100,Chitlapakkam,3,0,0,0,0
991,4108000,865,Selaiyur,2,0,0,0,0
992,6175000,1300,Selaiyur,3,0,0,0,0
993,5197000,1100,Madambakkam,3,0,0,0,0
994,3779999,800,Rajakilpakkam,2,0,0,0,0
995,4086999,865,Madambakkam,2,0,0,0,0
996,6033000,1277,Rajakilpakkam,3,0,0,0,0
997,4108000,865,Selaiyur,2,0,0,0,0
998,3800000,800,Selaiyur,2,0,0,0,0
999,3719000,783,Selaiyur,2,0,0,0,0
1000,2850000,600,Selaiyur,1,0,0,0,0
1001,6175000,1300,tambaram west,3,0,0,0,0
1002,5700000,1200,tambaram west,3,0,0,0,0
1003,5225000,1100,tambaram west,3,0,0,0,0
1004,4678000,985,tambaram west,2,0,0,0,0
1005,4479000,943,tambaram west,2,0,0,0,0
1006,4108000,865,tambaram west,2,0,0,0,0
1007,4218000,888,tambaram west,2,0,0,0,0
1008,6175000,1300,tambaram west,3,0,0,0,0
1009,4678000,985,tambaram west,2,0,0,0,0
1010,19500000,1566,Thiruvanmiyur,3,0,0,0,0
1011,4500000,954,East Tambaram,2,0,1,0,1
1012,6300000,1363,East Tambaram,3,0,1,0,1
1013,5000000,1225,Maraimalai Nagar,3,1,0,0,0
1014,4000000,970,Singaperumal Koil,2,1,1,1,1
1015,4000000,983,Maraimalai Nagar,2,1,0,0,0
1016,4000000,977,Maraimalai Nagar,2,1,0,0,0
1017,4500000,1089,Maraimalai Nagar,3,1,0,0,0
1018,4000000,976,Maraimalai Nagar,2,1,0,0,0
1019,6240000,1040,Velachery,2,0,0,0,0
1020,4040000,1010,tambaram west,2,0,0,0,0
1021,4000000,1040,Pozhichalur,2,0,0,0,0
1022,3340000,835,tambaram west,2,0,0,0,0
1023,19000000,1550,Gopalapuram,3,0,0,0,0
1024,5610000,935,Velachery,2,0,0,0,0
1025,4653000,940,Kolapakkam,2,0,0,0,0
1026,4969000,1004,Kolapakkam,2,0,0,0,0
1027,4583000,926,Kolapakkam,2,0,0,0,0
1028,6321000,1277,Kolapakkam,3,0,0,0,0
1029,5999000,1212,Kolapakkam,3,0,0,0,0
1030,6004000,1213,Kolapakkam,3,0,0,0,0
1031,4885000,987,Kolapakkam,2,0,0,0,0
1032,4558000,921,Kolapakkam,2,0,0,0,0
1033,4667000,943,Kolapakkam,2,0,0,0,0
1034,5915000,1195,Kolapakkam,3,0,0,0,0
1035,4860000,982,Kolapakkam,2,0,0,0,0
1036,5925000,1197,Kolapakkam,3,0,0,0,0
1037,4692000,948,Kolapakkam,2,0,0,0,0
1038,6271000,1267,Kolapakkam,3,0,0,0,0
1039,8500000,925,Palavakkam,2,0,0,0,0
1040,5000000,1035,Sholinganallur,2,0,0,0,0
1041,65000000,2692,Kotturpuram,4,0,0,1,1
1042,51600000,3355,Anna Nagar,4,0,0,0,0
1043,33000000,2450,Kilpauk,3,0,0,0,0
1044,3600000,1000,Kovur,2,1,1,1,0
1045,54900000,3050,Alwarpet,3,0,0,0,0
1046,5700000,850,Perambur,2,0,0,0,0
1047,2500000,677,Avadi,2,0,0,0,0
1048,11000000,950,Kodambakkam,2,0,0,0,0
1049,4400000,855,Mevalurkuppam,2,1,1,1,1
1050,3200000,576,Mevalurkuppam,1,1,1,1,1
1051,3400000,603,Moolacheri,2,1,1,1,1
1052,3200000,603,Moolacheri,1,1,1,1,1
1053,8000000,1710,Mevalurkuppam,4,1,1,1,1
1054,6151000,1184,Medavakkam,3,0,0,0,0
1055,5597000,905,Medavakkam,2,0,0,0,0
1056,5587000,1030,Medavakkam,2,0,0,0,0
1057,5246000,993,Medavakkam,2,0,0,0,0
1058,5208000,926,Medavakkam,2,0,0,0,0
1059,5270000,998,Medavakkam,2,0,0,0,0
1060,4801000,899,Medavakkam,2,0,0,0,0
1061,4943000,929,Medavakkam,2,0,0,0,0
1062,5199000,983,Medavakkam,2,0,0,0,0
1063,5066000,955,Medavakkam,2,0,0,0,0
1064,5175000,978,Medavakkam,2,0,0,0,0
